method,train_mse,mse,cka,p_at_1,p_at_5,p_at_10,p_at_1_pool,p_at_5_pool,p_at_10_pool,pair,src,tgt,datasets,size,layer,n_train,n_test,elapsed_s,ridge_lambda,mlp_train_loss_final,mlp_val_loss_final,mlp_test_loss_final,mlp_best_val_loss,mlp_best_epoch,mlp_epochs_run
affine,0.0036446789745241404,0.00814660545438528,0.8208118280179848,0.8270799347471451,0.9559543230016313,0.9706362153344209,0.6737357259380098,0.8613376835236541,0.9249592169657422,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2450,613,5.14,,,,,,,
ridge,0.0048536332324147224,0.006192379165440798,0.8676785678883046,0.8205546492659054,0.9347471451876019,0.9624796084828712,0.6508972267536705,0.8384991843393148,0.8809135399673735,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2450,613,5.14,10.0,,,,,,
mlp,0.007123325485736132,0.0073773679323494434,0.8593431823079065,0.22185970636215335,0.4763458401305057,0.5774877650897227,0.0766721044045677,0.21044045676998369,0.3132137030995106,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2450,613,5.14,,0.0071250146520989285,0.007283890154212713,0.007380322553217411,0.007256158161908388,62.0,83.0
identity,0.1199517473578453,0.11964251101016998,0.8057614098080821,0.0065252854812398045,0.01631321370309951,0.03099510603588907,0.0,0.0065252854812398045,0.011419249592169658,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2450,613,4.65,,,,,,,
procrustes,0.010606292635202408,0.013747784309089184,0.8057613603603757,0.9445350734094616,0.9820554649265906,0.9918433931484503,0.8809135399673735,0.967373572593801,0.9722675367047309,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2450,613,4.65,,,,,,,
affine,0.004679332487285137,0.010425235144793987,0.8272471220197162,0.8711256117455138,0.9738988580750407,0.9787928221859706,0.7455138662316476,0.9102773246329527,0.9380097879282219,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2450,613,4.65,,,,,,,
ridge,0.0059076761826872826,0.007995490916073322,0.8668610965693405,0.8743882544861338,0.964110929853181,0.9804241435562806,0.7618270799347472,0.9086460032626428,0.9347471451876019,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2450,613,4.65,10.0,,,,,,
mlp,0.008696247823536396,0.009141211397945881,0.8611191906968914,0.4535073409461664,0.7194127243066885,0.800978792822186,0.21859706362153344,0.4600326264274062,0.5693311582381729,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2450,613,4.65,,0.008719255721994808,0.009046881459653378,0.009122730232775211,0.009025908075273037,47.0,68.0
identity,0.15834897756576538,0.15762506425380707,0.800797732227352,0.004893964110929853,0.013050570962479609,0.026101141924959218,0.0,0.004893964110929853,0.009787928221859706,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2450,613,6.2,,,,,,,
procrustes,0.01588401384651661,0.020755382254719734,0.8007978117188301,0.9559543230016313,0.9902120717781403,1.0,0.9233278955954323,0.967373572593801,0.9755301794453507,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2450,613,6.2,,,,,,,
affine,0.006808959413319826,0.015317333862185478,0.8160359707603995,0.9151712887438825,0.9787928221859706,0.9836867862969005,0.8042414355628059,0.9429037520391517,0.965742251223491,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2450,613,6.2,,,,,,,
ridge,0.01026035938411951,0.011794955469667912,0.8636247368233205,0.866231647634584,0.9575856443719413,0.9755301794453507,0.7455138662316476,0.8939641109298532,0.9298531810766721,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2450,613,6.2,100.0,,,,,,
mlp,0.012052408419549465,0.012914344668388367,0.854520370106564,0.6884176182707994,0.8890701468189234,0.9363784665579119,0.48450244698205547,0.7373572593800979,0.8238172920065253,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2450,613,6.2,,0.011982673379991735,0.013471676036715508,0.012911968864500523,0.013434456661343575,92.0,113.0
identity,0.195712611079216,0.19437682628631592,0.806699568478534,0.004893964110929853,0.01468189233278956,0.026101141924959218,0.0016313213703099511,0.0065252854812398045,0.009787928221859706,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2450,613,5.89,,,,,,,
procrustes,0.022021081298589706,0.02929765358567238,0.806699519048541,0.9755301794453507,0.9967373572593801,1.0,0.9314845024469821,0.9869494290375204,0.9902120717781403,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2450,613,5.89,,,,,,,
affine,0.010299831628799438,0.022916512563824654,0.8137532596513359,0.9559543230016313,0.9918433931484503,0.9967373572593801,0.8694942903752039,0.965742251223491,0.9771615008156607,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2450,613,5.89,,,,,,,
ridge,0.014900154434144497,0.01758219487965107,0.8559350691013341,0.9298531810766721,0.9820554649265906,0.9869494290375204,0.8450244698205547,0.9526916802610114,0.9706362153344209,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2450,613,5.89,100.0,,,,,,
mlp,0.017232317477464676,0.0188002772629261,0.8555260440504864,0.8646003262642741,0.9624796084828712,0.9771615008156607,0.7308319738988581,0.8923327895595432,0.9216965742251223,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2450,613,5.89,,0.0171863800446902,0.018618779256939888,0.018811548128724098,0.018585126847028732,84.0,105.0
identity,0.24536184966564178,0.2435954064130783,0.8090765072067236,0.008156606851549755,0.01631321370309951,0.02936378466557912,0.0,0.008156606851549755,0.011419249592169658,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2450,613,6.5,,,,,,,
procrustes,0.03163786977529526,0.04220251739025116,0.8090764738433692,0.9869494290375204,0.99836867862969,1.0,0.9510603588907015,0.9918433931484503,0.9967373572593801,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2450,613,6.5,,,,,,,
affine,0.015706263482570648,0.03457655757665634,0.8004661894735833,0.9706362153344209,0.9967373572593801,0.99836867862969,0.9070146818923328,0.9771615008156607,0.9918433931484503,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2450,613,6.5,,,,,,,
ridge,0.021759847179055214,0.02637583203613758,0.8477077903055275,0.9592169657422512,0.9934747145187602,0.99836867862969,0.8955954323001631,0.9755301794453507,0.9836867862969005,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2450,613,6.5,100.0,,,,,,
mlp,0.024666110053658485,0.0278038140386343,0.844270540489363,0.933115823817292,0.9836867862969005,0.9934747145187602,0.8433931484502447,0.9526916802610114,0.9690048939641109,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2450,613,6.5,,0.024438600561448507,0.027428224682807922,0.027730513364076614,0.027391353622078896,103.0,124.0
identity,0.29486334323883057,0.29290831089019775,0.8047981785977681,0.004893964110929853,0.01468189233278956,0.024469820554649267,0.0016313213703099511,0.009787928221859706,0.009787928221859706,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2450,613,8.02,,,,,,,
procrustes,0.041212137788534164,0.05607391148805618,0.8047982024941067,0.9869494290375204,0.99836867862969,1.0,0.9526916802610114,0.9934747145187602,0.9951060358890701,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2450,613,8.02,,,,,,,
affine,0.02072426863014698,0.04534703493118286,0.8008919007728234,0.9738988580750407,0.99836867862969,0.99836867862969,0.9168026101141925,0.9820554649265906,0.9934747145187602,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2450,613,8.02,,,,,,,
ridge,0.027465499937534332,0.03454354777932167,0.8451573093729312,0.9608482871125612,0.9951060358890701,0.99836867862969,0.9168026101141925,0.9755301794453507,0.9885807504078303,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2450,613,8.02,100.0,,,,,,
mlp,0.03039691038429737,0.03584464266896248,0.8373805115955776,0.9494290375203915,0.9934747145187602,0.99836867862969,0.8841761827079935,0.9559543230016313,0.9787928221859706,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2450,613,8.02,,0.029888622941715376,0.03583953529596329,0.035898711532354355,0.03578544035553932,150.0,171.0
identity,0.38058632612228394,0.37793660163879395,0.8039469148191674,0.004893964110929853,0.01468189233278956,0.022838499184339316,0.0016313213703099511,0.004893964110929853,0.008156606851549755,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2450,613,8.64,,,,,,,
procrustes,0.057641878724098206,0.0790230929851532,0.8039469083962898,0.9869494290375204,1.0,1.0,0.965742251223491,0.99836867862969,0.99836867862969,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2450,613,8.64,,,,,,,
affine,0.026551466435194016,0.058174628764390945,0.8041755491835341,0.9787928221859706,0.99836867862969,0.99836867862969,0.9249592169657422,0.9918433931484503,0.9967373572593801,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2450,613,8.64,,,,,,,
ridge,0.03342090919613838,0.04440467804670334,0.845786696862646,0.9771615008156607,0.9967373572593801,1.0,0.933115823817292,0.9853181076672104,0.9951060358890701,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2450,613,8.64,100.0,,,,,,
mlp,0.03549230843782425,0.045361533761024475,0.842324267324829,0.967373572593801,0.9951060358890701,1.0,0.9086460032626428,0.9755301794453507,0.9885807504078303,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2450,613,8.64,,0.03442988523415157,0.04559536278247833,0.045375365763902664,0.04552222043275833,171.0,192.0
identity,0.5271437764167786,0.5232852697372437,0.8062552889263894,0.0032626427406199023,0.011419249592169658,0.03262642740619902,0.0,0.0032626427406199023,0.004893964110929853,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2450,613,6.76,,,,,,,
procrustes,0.08348152786493301,0.11466110497713089,0.8062552778380191,0.9804241435562806,0.99836867862969,1.0,0.9559543230016313,0.9967373572593801,0.99836867862969,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2450,613,6.76,,,,,,,
affine,0.041400205343961716,0.08961708843708038,0.8076031501921647,0.9771615008156607,0.9967373572593801,1.0,0.9102773246329527,0.9869494290375204,0.9934747145187602,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2450,613,6.76,,,,,,,
ridge,0.05002922937273979,0.06951598823070526,0.8421538841597069,0.9755301794453507,0.9951060358890701,0.99836867862969,0.9249592169657422,0.9853181076672104,0.9934747145187602,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2450,613,6.76,100.0,,,,,,
mlp,0.05242380499839783,0.07054982334375381,0.8381722413571835,0.965742251223491,0.9951060358890701,0.99836867862969,0.9037520391517129,0.9755301794453507,0.9869494290375204,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2450,613,6.76,,0.050025818071195056,0.07016666978597641,0.07054536044597626,0.07004957646131516,117.0,138.0
identity,0.7736600637435913,0.7673790454864502,0.8150867515460475,0.004893964110929853,0.01468189233278956,0.03099510603588907,0.0,0.0032626427406199023,0.0065252854812398045,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2450,613,6.47,,,,,,,
procrustes,0.12270968407392502,0.16668570041656494,0.8150867555457372,0.9771615008156607,0.9967373572593801,1.0,0.9461663947797716,0.9934747145187602,0.9967373572593801,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2450,613,6.47,,,,,,,
affine,0.06351235508918762,0.13668613135814667,0.8062138510937313,0.965742251223491,0.9967373572593801,0.99836867862969,0.8988580750407831,0.9755301794453507,0.9902120717781403,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2450,613,6.47,,,,,,,
ridge,0.07399477064609528,0.10706870257854462,0.8400425638508654,0.9690048939641109,0.9934747145187602,0.99836867862969,0.9135399673735726,0.9804241435562806,0.9918433931484503,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2450,613,6.47,100.0,,,,,,
mlp,0.0763663724064827,0.108418308198452,0.8370170583098155,0.9559543230016313,0.9934747145187602,0.9967373572593801,0.8907014681892332,0.9722675367047309,0.9885807504078303,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2450,613,6.47,,0.0710131300347192,0.11047320812940598,0.10857141017913818,0.11017449200153351,108.0,129.0
identity,1.0789332389831543,1.0723809003829956,0.8103455814876328,0.0016313213703099511,0.021207177814029365,0.037520391517128875,0.0,0.0032626427406199023,0.009787928221859706,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2450,613,5.72,,,,,,,
procrustes,0.16179518401622772,0.22047080099582672,0.8103455738667166,0.9738988580750407,0.9951060358890701,0.99836867862969,0.9314845024469821,0.9836867862969005,0.9918433931484503,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2450,613,5.72,,,,,,,
affine,0.08634957671165466,0.18463721871376038,0.8069909528489632,0.9608482871125612,0.9934747145187602,0.9951060358890701,0.8825448613376835,0.9722675367047309,0.9836867862969005,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2450,613,5.72,,,,,,,
ridge,0.09796720743179321,0.14695784449577332,0.8385630435889383,0.9608482871125612,0.9885807504078303,0.9951060358890701,0.8858075040783034,0.9755301794453507,0.9804241435562806,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2450,613,5.72,100.0,,,,,,
mlp,0.10539420694112778,0.14789319038391113,0.8369856034842257,0.9396411092985318,0.9869494290375204,0.9918433931484503,0.835236541598695,0.9510603588907015,0.9738988580750407,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2450,613,5.72,,0.09648080681051527,0.15395963191986084,0.14849044382572174,0.1533816009759903,85.0,106.0
identity,2.031569242477417,2.016543388366699,0.7937671135110377,0.009787928221859706,0.01957585644371941,0.04241435562805873,0.0,0.009787928221859706,0.013050570962479609,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,12,2450,613,4.85,,,,,,,
procrustes,0.4197460412979126,0.5789585113525391,0.7937671127270386,0.9706362153344209,0.9951060358890701,0.99836867862969,0.9119086460032626,0.9885807504078303,0.9918433931484503,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,12,2450,613,4.85,,,,,,,
affine,0.23193277418613434,0.49390143156051636,0.7769567085829162,0.9592169657422512,0.9951060358890701,0.9967373572593801,0.8760195758564437,0.9738988580750407,0.9885807504078303,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,12,2450,613,4.85,,,,,,,
ridge,0.30163344740867615,0.38030266761779785,0.8127345953949796,0.9461663947797716,0.9902120717781403,0.9951060358890701,0.8548123980424144,0.964110929853181,0.9771615008156607,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,12,2450,613,4.85,1000.0,,,,,,
mlp,0.2899359166622162,0.3987485468387604,0.8109106266467988,0.9494290375203915,0.9918433931484503,0.9951060358890701,0.8417618270799347,0.9624796084828712,0.9771615008156607,eng_latn-rus_cyrl,eng_latn,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,12,2450,613,4.85,,0.25770282106740133,0.4153745472431183,0.3998563587665558,0.41371726989746094,57.0,78.0
identity,0.00015577343583572656,0.0001520160585641861,0.5773818790303589,0.007429420505200594,0.029717682020802376,0.05349182763744428,0.0029717682020802376,0.008915304606240713,0.014858841010401188,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,0,2690,673,5.38,,,,,,,
procrustes,5.008465814171359e-05,6.706515705445781e-05,0.577381877500579,0.662704309063893,0.7578008915304606,0.7860326894502229,0.5393759286775631,0.6775631500742942,0.711738484398217,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,0,2690,673,5.38,,,,,,,
affine,2.7860105547006242e-05,5.483854693011381e-05,0.5205935762026742,0.42050520059435365,0.563150074294205,0.6329866270430906,0.2823179791976226,0.4413075780089153,0.5007429420505201,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,0,2690,673,5.38,,,,,,,
ridge,3.416718027438037e-05,4.149027881794609e-05,0.6109656433075413,0.3387815750371471,0.4903417533432392,0.5705794947994056,0.22734026745913818,0.35958395245170877,0.4145616641901932,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,0,2690,673,5.38,0.1,,,,,,
mlp,5.8159366744803265e-05,5.538871846511029e-05,0.4522775034110867,0.0014858841010401188,0.007429420505200594,0.014858841010401188,0.0,0.0029717682020802376,0.0029717682020802376,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,0,2690,673,5.38,,5.839300004146552e-05,5.6623459386173636e-05,5.5438555136788636e-05,5.654086999129504e-05,57.0,78.0
identity,0.035204190760850906,0.03453724831342697,0.6045998056290484,0.0029717682020802376,0.010401188707280832,0.017830609212481426,0.0,0.004457652303120356,0.004457652303120356,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,1,2690,673,4.63,,,,,,,
procrustes,0.005496419966220856,0.006688373163342476,0.6045998087844481,0.7919762258543833,0.8380386329866271,0.8469539375928677,0.7087667161961367,0.8038632986627043,0.8216939078751857,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,1,2690,673,4.63,,,,,,,
affine,0.002788236830383539,0.005480069201439619,0.5350998487993148,0.6092124814264487,0.7459138187221397,0.7815750371471025,0.4561664190193165,0.6463595839524517,0.6909361069836553,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,1,2690,673,4.63,,,,,,,
ridge,0.0036292311269789934,0.004204425495117903,0.6169344431733379,0.537890044576523,0.6894502228826151,0.7473997028231798,0.40713224368499257,0.5780089153046062,0.6151560178306092,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,1,2690,673,4.63,10.0,,,,,,
mlp,0.0051214988343417645,0.005005522631108761,0.5635581457390676,0.019316493313521546,0.07726597325408618,0.11589895988112928,0.007429420505200594,0.02823179791976226,0.04011887072808321,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,1,2690,673,4.63,,0.005162096202471538,0.004988961387425661,0.00502196978777647,0.004978594835847616,37.0,58.0
identity,0.08048775792121887,0.07843193411827087,0.6324265234197146,0.0014858841010401188,0.01337295690936107,0.019316493313521546,0.0014858841010401188,0.0014858841010401188,0.008915304606240713,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,2,2690,673,6.35,,,,,,,
procrustes,0.008362367749214172,0.009853634051978588,0.6324265181520401,0.8142644873699851,0.8439821693907875,0.8528974739970282,0.7711738484398217,0.8335809806835067,0.8424962852897474,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,2,2690,673,6.35,,,,,,,
affine,0.004188637249171734,0.008174135349690914,0.5466851962971224,0.6656760772659732,0.7830609212481426,0.8083209509658247,0.5468053491827637,0.7057949479940565,0.7414561664190193,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,2,2690,673,6.35,,,,,,,
ridge,0.005295589100569487,0.0062647247686982155,0.6366841940294964,0.6597325408618128,0.7964338781575037,0.8187221396731055,0.5393759286775631,0.6968796433878157,0.7563150074294205,eng_latn-deu_latn,eng_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,2,2690,673,6.35,10.0,,,,,,
